,url,name,state,image_url,endangered,threatened,description
47,https://ecos.fws.gov/ecp/species/1776,Chittenango ovate amber snail,NewYork,https://ecos.fws.gov/docs/species_images/doc5959-250px-thumbnail.jpg,,Threatened,General Information
48,https://ecos.fws.gov/ecp/species/6039,Piping Plover,Illinois,https://ecos.fws.gov/docs/species_images/doc3770-250px-thumbnail.jpg,Endangered,Threatened,"General InformationSize: 18 cm (7.25 in) in length. Color: Breeding season: Pale brown above, lighter below; black band across forehead; bill orange with black tip; legs orange; white rump. Male: Complete or incomplete black band encircles the body at the breast. Female: Paler head band; incomplete breast band. Winter coloration: Bill black; all birds lack breast band and head band.The species historical range included Alabama, Colorado, Connecticut, Delaware, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Texas, Virginia, Virgin Islands, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
49,https://ecos.fws.gov/ecp/species/1864,rufa red knot,Illinois,https://ecos.fws.gov/docs/species_images/doc3682-250px-thumbnail.jpg,,Threatened,"General InformationLength: 25-28 cm. Adults in spring: Above finely mottled with grays, black and light ochre, running into stripes on crown; throat, breast and sides of head cinnamon-brown; dark gray line through eye; abdomen and undertail coverts white; uppertail coverts white, barred with black. Adults in winter: Pale ashy gray above, from crown to rump, with feathers on back narrowly edged with white; underparts white, the breast lightly streaked and speckled, and the flanks narrowly barred with gray. Adults in autumn: Underparts of some individuals show traces of the ""red"" of spring. 
The species historical range included Alabama, Arkansas, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Vermont, Virginia, Virgin Islands, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
50,https://ecos.fws.gov/ecp/species/758,Whooping crane,Illinois,https://ecos.fws.gov/docs/species_images/doc3703-250px-thumbnail.jpg,Endangered,,"General InformationThe whooping crane occurs only in North America and is North Americas tallest bird, with males approaching 1.5 m (5 ft) when standing erect. The whooping crane adult plumage is snowy white except for black primaries, black or grayish alula (specialized feathers attached to the upper leading end of the wing), sparse black bristly feathers on the carmine crown and malar region (side of the head from the bill to the angle of the jaw), and a dark gray-black wedge-shaped patch on the nape.  The common name ""whooping crane"" probably originated from the loud, single-note vocalization given repeatedly by the birds when they are alarmed. Whooping cranes are a long-lived species; current estimates suggest a maximum longevity in the wild of at least 30 years.

Whooping cranes currently exist in the wild at 3 locations and in captivity at 12 sites. The July 2010 total wild population was estimated at 383.  There is only one self-sustaining wild population, the Aransas-Wood Buffalo National Park population, which nests in Wood Buffalo National Park and adjacent areas in Canada, and winters in coastal marshes in Texas at Aransas.  In addition, there is a small captive-raised, non-migratory population in central Florida, and a small migratory population of individuals introduced beginning in 2001 that migrate between Wisconsin and Florida in an eastern migratory population. The last remaining wild bird in the reintroduced Rocky Mountain Population died in the spring of 2002. The captive population contained 152 birds in July, 2010, with annual production from the Calgary Zoo, International Crane Foundation, Patuxent Wildlife Research Center, Audubon Species Survival Center, and the San Antonio Zoo. The total population of wild and captive whooping cranes in July, 2010, was 535.
The species historical range included Alabama, Arkansas, Colorado, Florida, Georgia, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Mexico, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Utah, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
51,https://ecos.fws.gov/ecp/species/3789,Clubshell,Illinois,https://ecos.fws.gov/docs/species_images/doc3761-250px-thumbnail.jpg,Endangered,,"General InformationThe clubshell is a small to medium size (up to 3 inches long) freshwater mussel that was listed as endangered, without critical habitat, in 1993 (58 FR 5638-5642). Its shell exterior is yellow to brown with bright green blotchy rays and shell interior is typically white. The shell is wedge shaped and solid, with a pointed and fairly high umbo.The species historical range included Alabama, Illinois, Indiana, Kentucky, Michigan, Ohio, Pennsylvania, Tennessee, West Virginia. See below for information about where the species is known or believed to occur."
52,https://ecos.fws.gov/ecp/species/4822,Fanshell,Illinois,https://ecos.fws.gov/docs/species_images/doc3751-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Alabama, Illinois, Indiana, Kentucky, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
53,https://ecos.fws.gov/ecp/species/2780,Fat pocketbook,Illinois,https://ecos.fws.gov/docs/species_images/doc4985-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Arkansas, Illinois, Indiana, Iowa, Kentucky, Mississippi, Missouri, Ohio. See below for information about where the species is known or believed to occur."
54,https://ecos.fws.gov/ecp/species/5428,Higgins eye (pearlymussel),Illinois,https://ecos.fws.gov/docs/species_images/doc4903-250px-thumbnail.jpg,Endangered,,"General InformationThe Higgins eye is a freshwater mussel of larger rivers where it is usually found in areas with deep water and moderate currents. Its range includes the upper Mississippi River, the St. Croix River between Minnesota and Wisconsin, the Wisconsin River in Wisconsin, and the lower Rock River between Illinois and Iowa.The species historical range included Illinois, Iowa, Minnesota, Missouri, Nebraska, Wisconsin. See below for information about where the species is known or believed to occur."
55,https://ecos.fws.gov/ecp/species/9880,Longsolid,Illinois,,,Threatened,General Information
56,https://ecos.fws.gov/ecp/species/527,Northern riffleshell,Illinois,https://ecos.fws.gov/docs/species_images/doc5028-250px-thumbnail.jpg,Endangered,,"General InformationThe northern riffleshell is a small to medium size (up to 3 inches long) freshwater mussel that was listed as endangered, without critical habitat, in 1993 (58 FR 5638-5642). Its shell exterior is brownish yellow to yellowish green with fine green rays. The shell interior is typically white. The species is sexually dimorphic; male shells are irregular ovate in outline, with a wide shallow sulcus just anterior to the posterior ridge. Female shells are obovate in outline, and greatly expanded post ventrally. The expanded shell shape of the female riffleshell results from shell growth around the expanded marsupial region.The species historical range included Illinois, Indiana, Kentucky, Michigan, Ohio, Pennsylvania, West Virginia. See below for information about where the species is known or believed to occur."
57,https://ecos.fws.gov/ecp/species/1132,Orangefoot pimpleback (pearlymussel),Illinois,,Endangered,,"General InformationThe species historical range included Alabama, Illinois, Indiana, Iowa, Kentucky, Ohio, Pennsylvania, Tennessee. See below for information about where the species is known or believed to occur."
58,https://ecos.fws.gov/ecp/species/7829,Pink mucket (pearlymussel),Illinois,https://ecos.fws.gov/docs/species_images/doc4977-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Alabama, Arkansas, Illinois, Indiana, Kentucky, Louisiana, Missouri, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
59,https://ecos.fws.gov/ecp/species/5165,Rabbitsfoot,Illinois,https://ecos.fws.gov/docs/species_images/doc6908-250px-thumbnail.jpg,,Threatened,"General InformationThe rabbitsfoot is a medium to large mussel, elongate and rectangular, reaching 12 cm (6 inches) in length (Oesch 1984).  Parmalee and Bogan (1998) describe the beaks as moderately elevated and raised only slightly above the hinge line.  Beak sculpture consists of a few strong ridges or folds continuing onto the newer growth of the umbo (raised or domed part of the dorsal margin of the shell) as small tubercles (small, rounded projection on surface of the shell).  Shell sculpture consists of a few large, rounded, low tubercles on the posterior slope, although some individuals will have numerous small, elongated pustules (small raised spots) particularly on the anterior.  The periostracum (external shell surface) is generally smooth and yellowish, greenish, or olive in color becoming darker and yellowishbrown with age and usually covered with dark green or nearly black chevrons and triangles pointed ventrally (Say 1817).  These patterns are absent in some individuals. 
 
Internally, the color of the nacre is white and iridescent, often with a grayishgreen tinge in the umbo cavity.  Specimens from the southern periphery of its range are occasionally purplish.  Soft parts generally have an orange coloration (Oesch 1984; Parmalee and Bogan 1998).  However, Vidrine (1993) noted that the rabbitsfoot in the Ouachita River system in Louisiana had black soft parts.  Aspects of the soft anatomy are described by Ortmann (1912), Utterback (1915), Davis and Fuller (1981), and Oesch (1984).
The species historical range included Alabama, Arkansas, Georgia, Illinois, Indiana, Kansas, Kentucky, Louisiana, Mississippi, Missouri, Ohio, Oklahoma, Pennsylvania, Tennessee, West Virginia. See below for information about where the species is known or believed to occur."
60,https://ecos.fws.gov/ecp/species/5881,Scaleshell mussel,Illinois,,Endangered,,"General InformationThe species historical range included Alabama, Arkansas, Illinois, Indiana, Iowa, Kentucky, Minnesota, Missouri, Ohio, Oklahoma, South Dakota, Tennessee, Wisconsin. See below for information about where the species is known or believed to occur."
61,https://ecos.fws.gov/ecp/species/6903,Sheepnose Mussel,Illinois,https://ecos.fws.gov/docs/species_images/doc4925-250px-thumbnail.jpg,Endangered,,"General InformationShell surface: Many low, wide bumps run in a single file line down the outer shell surface, from the beak (the swelling above the point where the 2 shell halves join) to the opposite shell edge. The rest of the shell surface is smooth (without bumps), and looks slightly pressed-in from the beak to the shell edge (similar to the pressed-in mark the length of your finger would make on wet clay), parallel to the row of bumps. Young mussels may have 2 raised ridges (one on either side of the pressed-in mark).The species historical range included Alabama, Illinois, Indiana, Iowa, Kansas, Kentucky, Minnesota, Mississippi, Missouri, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
62,https://ecos.fws.gov/ecp/species/4135,Snuffbox mussel,Illinois,https://ecos.fws.gov/docs/species_images/doc7096-250px-thumbnail.jpg,Endangered,,"General InformationThe snuffbox is a small- to medium-sized mussel, with males reaching up to 2.8 in (7.0 cm) in length (Cummings and Mayer 1992, p. 162; Parmalee and Bogan 1998, p. 108).  The maximum length of females is about 1.8 in (4.5 cm) (Parmalee and Bogan 1998, p. 108).  The shape of the shell is somewhat triangular (females), oblong, or ovate (males), with the valves solid, thick, and very inflated.  The beaks are located somewhat anterior of the middle, and are swollen, turned forward and inward, and extended above the hingeline (Cummings and Mayer 1992, p. 162).  Beak sculpture consists of three or four faint, double-looped bars (Cummings and Mayer 1992, p. 162; Parmalee and Bogan 1998, p. 108).  The anterior end of the shell is rounded, and the posterior end is truncated, highly so in females.  The posterior ridge is prominent, being high and rounded, while the posterior slope is widely flattened.  The posterior ridge and slope in females is covered with fine ridges and grooves, and the posterioventral shell edge is finely toothed (Cummings and Mayer 1992, p. 162).  The ventral margin is slightly rounded in males and nearly straight in females.  Females have recurved denticles (downward curved tooth-like structures) on the posterior shell margin that aid in holding host fish (Barnhart 2008, p. 1).  The periostracum (external shell surface) is generally smooth and yellowish or yellowish-green in young individuals, becoming darker with age.  Green, squarish, triangular, or chevron-shaped marks cover the umbone (the inflated area of the shell along the dorsal margin), but become poorly delineated stripes with age.  Internally, the left valve has two high, thin, triangular, emarginate pseudocardinal teeth (the front tooth being thinner than the back tooth) and two short, strong, slightly curved, and finely striated lateral teeth.  The right valve has a high, triangular pseudocardinal tooth with a single short, erect, and heavy lateral tooth.  The interdentum (a flattened area between the pseudocardinal and lateral teeth) is absent, and the beak cavity is wide and deep.  The color of the nacre is white, often with a silvery luster, and a gray-blue or gray-green tinge in the beak cavity.  Key characters useful for distinguishing the snuffbox from other species include its unique color pattern, shape (especially in females), and high degree of inflation.  

The species historical range included Alabama, Arkansas, Illinois, Indiana, Iowa, Kansas, Kentucky, Michigan, Minnesota, Mississippi, Missouri, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
63,https://ecos.fws.gov/ecp/species/7867,Spectaclecase (mussel),Illinois,,Endangered,,"General InformationThe species historical range included Alabama, Arkansas, Illinois, Indiana, Iowa, Kansas, Kentucky, Minnesota, Missouri, Nebraska, Ohio, Tennessee, Virginia, West Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
64,https://ecos.fws.gov/ecp/species/8412,Illinois cave amphipod,Illinois,,Endangered,,General Information
65,https://ecos.fws.gov/ecp/species/7162,Pallid sturgeon,Illinois,https://ecos.fws.gov/docs/species_images/doc3740-250px-thumbnail.jpg,Endangered,,"General InformationThe pallid sturgeon was first recognized as a species different from shovelnose sturgeon by S. A. Forbes and R. E. Richardson in 1905 based on a study of nine specimens collected from the Mississippi River near Grafton, Illinois (Forbes and Richardson 1905). They named this new species Parascaphirhynchus albus.  Later reclassification assigned it to the genus Scaphirhynchus where it has remained (Bailey and Cross 1954; Campton et al. 2000).

Pallid sturgeon have a flattened shovel-shaped snout; a long, slender, and completely armored caudal peduncle (the tapered portion of the body which terminates at the tail); and lack a spiracle (small openings found on each side of the head) (Forbes and Richardson 1905).  As with other sturgeon, the mouth is toothless, protrusible (capable of being extended and withdrawn from its natural position), and ventrally positioned under the head.  The skeletal structure is primarily composed of cartilage rather than bone. The species historical range included Arkansas, Illinois, Iowa, Kansas, Kentucky, Louisiana, Mississippi, Missouri, Montana, Nebraska, North Dakota, South Dakota, Tennessee, Wyoming. See below for information about where the species is known or believed to occur."
66,https://ecos.fws.gov/ecp/species/7705,Decurrent false aster,Illinois,,,Threatened,"General InformationThe decurrent false aster is threatened species. It is a perrenial plant found in moist, sandy floodplains and prairie wetlands along the Illinois River. Although not very tolerant to prolonged flooding, this plant relies on periodic flooding to scour away other plants that compete for the same habitat. The species historical range included Illinois, Missouri. See below for information about where the species is known or believed to occur."
67,https://ecos.fws.gov/ecp/species/601,Eastern prairie fringed orchid,Illinois,https://ecos.fws.gov/docs/species_images/doc5080-250px-thumbnail.jpg,,Threatened,"General InformationThis plant is 8 to 40 inches tall and has an upright leafy stem with a flower cluster called an inflorescence. The 3 to 8 inch lance-shaped leaves sheath the stem. Each plant has one single flower spike composed of 5 to 40 white flowers. Each flower has a three-part fringed lip less than 1 inch long and a nectar spur (tube-like structure) which is about 1 to 2 inches long.The eastern prairie fringed orchid occurs in a wide variety of habitats, from mesic prairie to wetlands such as sedge meadows, marsh edges, even bogs. It requires full sun for optimum growth and flowering and a grassy habitat with little or no woody encroachment. A symbiotic relationship between the seed and soil fungi, called mycorrhizae, is necessary for seedlings to become established. This fungi helps the seeds assimilate nutrients in the soil.The species historical range included Arkansas, Illinois, Indiana, Iowa, Maine, Michigan, Missouri, Nebraska, New Jersey, New York, Ohio, Oklahoma, Pennsylvania, Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
68,https://ecos.fws.gov/ecp/species/3615,Lakeside daisy,Illinois,,,Threatened,"General InformationThe species historical range included Illinois, Michigan, Ohio. See below for information about where the species is known or believed to occur."
69,https://ecos.fws.gov/ecp/species/5498,Leafy prairie-clover,Illinois,,Endangered,,"General InformationThe species historical range included Alabama, Illinois, Tennessee. See below for information about where the species is known or believed to occur."
70,https://ecos.fws.gov/ecp/species/8204,Mead's milkweed,Illinois,,,Threatened,"General InformationThe species historical range included Illinois, Indiana, Iowa, Kansas, Missouri, Wisconsin. See below for information about where the species is known or believed to occur."
71,https://ecos.fws.gov/ecp/species/8153,Pitcher's thistle,Illinois,https://ecos.fws.gov/docs/species_images/doc5051-250px-thumbnail.jpg,,Threatened,"General InformationThe species historical range included Illinois, Indiana, Michigan, Wisconsin. See below for information about where the species is known or believed to occur."
72,https://ecos.fws.gov/ecp/species/4458,Prairie bush-clover,Illinois,https://ecos.fws.gov/docs/species_images/doc1025-250px-thumbnail.jpg,,Threatened,"General InformationAlso known as slender-leaved bush clover, it has a clover-like leaf comprised of three leaflets about an inch long and a quarter inch wide.   Flowering plants are generally between nine and eighteen inches tall with the flowers loosely arranged on an open spike.  
The pale pink or cream colored flowers bloom in mid-July.  The entire plant has a grayish-silver sheen.  The showy pink flowers of prairie bush clover are less often seen than the silvery-green pods because of the plant's short blooming season and its ability to produce pods directly from flowers that never open.The species historical range included Illinois, Iowa, Minnesota, Wisconsin. See below for information about where the species is known or believed to occur."
73,https://ecos.fws.gov/ecp/species/7877,Hine's emerald dragonfly,Illinois,https://ecos.fws.gov/docs/species_images/doc5100-250px-thumbnail.jpg,Endangered,,"General InformationHabitat: The Hine's emerald dragonfly occurs in spring fed wetlands, wet meadows, and marshes.The species historical range included Alabama, Illinois, Indiana, Michigan, Missouri, Ohio, Wisconsin. See below for information about where the species is known or believed to occur."
74,https://ecos.fws.gov/ecp/species/6656,Karner blue butterfly,Illinois,https://ecos.fws.gov/docs/species_images/doc4905-250px-thumbnail.jpg,Endangered,,"General InformationThe Karner blue butterfly was first described more than a century ago in Karner, New York. It is a small butterfly, with a wingspan of about one inch. The male's wings are distinctively marked with a silvery or dark blue color. The female is grayish brown, especially on the outer portions of the wings, to blue on the topside, with irregular bands of orange crescents inside the narrow black border.The species historical range included Illinois, Indiana, Massachusetts, Michigan, Minnesota, New Hampshire, New York, Ohio, Pennsylvania, Wisconsin. See below for information about where the species is known or believed to occur."
75,https://ecos.fws.gov/ecp/species/9383,Rusty patched bumble bee,Illinois,https://ecos.fws.gov/docs/species_images/doc5094-250px-thumbnail.jpg,Endangered,,"General InformationHistorically, the rusty patched bumble bee was broadly distributed across the eastern United States, Upper Midwest, and southern Quebec and Ontario in Canada. Since 2000, this bumble bee has been reported from only 13 states and 1 Canadian province: Illinois, Indiana, Iowa, Maine, Maryland, Massachusetts, Minnesota, North Carolina, Ohio, Pennsylvania, Tennessee, Virginia, Wisconsin and Ontario, Canada. 
Rusty patched bumble bees live in colonies that include a single queen and female workers. The colony produces males and new queens in late summer. Queens are the largest bees in the colony, and workers are the smallest. All rusty patched bumble bees have entirely black heads, but only workers and males have a rusty reddish patch centrally located on the back. 
See www.fws.gov/midwest/endangered/insects/rpbb for more.The species historical range included Connecticut, Delaware, District of Columbia, Georgia, Illinois, Indiana, Iowa, Kentucky, Maine, Maryland, Massachusetts, Michigan, Minnesota, Missouri, New Hampshire, New York, North Carolina, North Dakota, Ohio, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Vermont, Virginia, West Virginia, Wisconsin. See below for information about where the species is known or believed to occur."
76,https://ecos.fws.gov/ecp/species/6329,Gray bat,Illinois,https://ecos.fws.gov/docs/species_images/doc1480-250px-thumbnail.jpg,Endangered,,"General InformationLong, glossy fur, light brown to brown. Ears dark, usually black; longer than in any other myotis; when laid forward extend 1/4 cm (7 mm) beyond nose. Tragus long and thin. Calcar keeled. The species historical range included Alabama, Arkansas, Florida, Georgia, Illinois, Indiana, Kansas, Kentucky, Missouri, Oklahoma, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
77,https://ecos.fws.gov/ecp/species/5949,Indiana bat,Illinois,https://ecos.fws.gov/docs/species_images/doc3621-250px-thumbnail.jpg,Endangered,,"General InformationThe Indiana bat is a medium-sized Myotis, closely resembling the little brown bat (Myotis lucifugus) but differing in coloration. Its fur is a dull grayish chestnut rather than bronze, with the basal portion of the hairs on the back a dull-lead color. This bat's underparts are pinkish to cinnamon, and its hind feet are smaller and more delicate than in M. lucifugus. The calcar (heel of the foot) is strongly keeled.The species historical range included Alabama, Arkansas, Connecticut, Georgia, Illinois, Indiana, Iowa, Kentucky, Maryland, Massachusetts, Michigan, Mississippi, Missouri, New Jersey, New York, North Carolina, Ohio, Oklahoma, Pennsylvania, Tennessee, Vermont, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
78,https://ecos.fws.gov/ecp/species/9045,Northern Long-Eared Bat,Illinois,https://ecos.fws.gov/docs/species_images/doc4824-250px-thumbnail.jpg,Endangered,,"General InformationThe northern long-eared bat is a medium-sized bat about 3 to 3.7 inches in length but with a wingspan of 9 to 10 inches. As its name suggests, this bat is distinguished by its long ears, particularly as compared to other bats in its genus, Myotis, which are actually bats noted for their small ears (Myotis means mouse-eared).

The northern long-eared bat is found across much of the eastern and north central United States and all Canadian provinces from the Atlantic coast west to the southern Northwest Territories and eastern British Columbia. The species range includes 37 states.

White-nose syndrome, a fungal disease known to affect bats, is currently the predominant threat to this bat, especially throughout the Northeast where the species has declined by up to 99 percent from pre-white-nose syndrome levels at many hibernation sites.  Although the disease has not yet spread throughout the northern long-eared bats entire range (white-nose syndrome is currently found in at least 25 of 37 states where the northern long-eared bat occurs), it continues to spread.  Experts expect that where it spreads, it will have the same impact as seen in the Northeast.  The species historical range included Alabama, Arkansas, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Rhode Island, South Carolina, South Dakota, Tennessee, Vermont, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
79,https://ecos.fws.gov/ecp/species/2202,Eastern Massasauga (=rattlesnake),Illinois,https://ecos.fws.gov/docs/species_images/doc5721-250px-thumbnail.jpg,,Threatened,"General InformationMassasaugas are small snakes with thick bodies, heart-shaped heads and vertical pupils. The average length of an adult is about 2 feet. Adult massasaugas are gray or light brown with large, light-edged chocolate brown blotches on the back and smaller blotches on the sides. The snake's belly is marbled dark gray or black and there is a narrow, white stripe on its head. Its tail has several dark brown rings and is tipped by gray-yellow horny rattles. Young snakes have the same markings, but are more vividly colored. The head is a triangular shape and the pupils are vertical. Massasaugas live in wet areas including wet prairies, marshes, fens, sedge meadows, peatlands, and low areas along rivers and lakes. Massasaugas also use adjacent uplands (shrubland, open woodlands, prairie) during part of the year. They often hibernate in crayfish burrows but may also be found under logs and tree roots or in small mammal burrows. Unlike other rattlesnakes, massasaugas hibernate alone.The species historical range included Illinois, Indiana, Iowa, Michigan, Minnesota, Missouri, New York, Ohio, Pennsylvania, Wisconsin. See below for information about where the species is known or believed to occur."
80,https://ecos.fws.gov/ecp/species/534,Iowa Pleistocene snail,Illinois,,Endangered,,"General InformationThe species historical range included Illinois, Iowa. See below for information about where the species is known or believed to occur."
81,https://ecos.fws.gov/ecp/species/10477,Eastern Black rail,Indiana,https://ecos.fws.gov/docs/species_images/doc5922-250px-thumbnail.jpg,,Threatened,General Information
82,https://ecos.fws.gov/ecp/species/6039,Piping Plover,Indiana,https://ecos.fws.gov/docs/species_images/doc3770-250px-thumbnail.jpg,Endangered,Threatened,"General InformationSize: 18 cm (7.25 in) in length. Color: Breeding season: Pale brown above, lighter below; black band across forehead; bill orange with black tip; legs orange; white rump. Male: Complete or incomplete black band encircles the body at the breast. Female: Paler head band; incomplete breast band. Winter coloration: Bill black; all birds lack breast band and head band.The species historical range included Alabama, Colorado, Connecticut, Delaware, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Texas, Virginia, Virgin Islands, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
83,https://ecos.fws.gov/ecp/species/1864,rufa red knot,Indiana,https://ecos.fws.gov/docs/species_images/doc3682-250px-thumbnail.jpg,,Threatened,"General InformationLength: 25-28 cm. Adults in spring: Above finely mottled with grays, black and light ochre, running into stripes on crown; throat, breast and sides of head cinnamon-brown; dark gray line through eye; abdomen and undertail coverts white; uppertail coverts white, barred with black. Adults in winter: Pale ashy gray above, from crown to rump, with feathers on back narrowly edged with white; underparts white, the breast lightly streaked and speckled, and the flanks narrowly barred with gray. Adults in autumn: Underparts of some individuals show traces of the ""red"" of spring. 
The species historical range included Alabama, Arkansas, Colorado, Connecticut, Delaware, District of Columbia, Florida, Georgia, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Maine, Maryland, Massachusetts, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Hampshire, New Jersey, New York, North Carolina, North Dakota, Ohio, Oklahoma, Pennsylvania, Puerto Rico, Rhode Island, South Carolina, South Dakota, Tennessee, Texas, Vermont, Virginia, Virgin Islands, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
84,https://ecos.fws.gov/ecp/species/758,Whooping crane,Indiana,https://ecos.fws.gov/docs/species_images/doc3703-250px-thumbnail.jpg,Endangered,,"General InformationThe whooping crane occurs only in North America and is North Americas tallest bird, with males approaching 1.5 m (5 ft) when standing erect. The whooping crane adult plumage is snowy white except for black primaries, black or grayish alula (specialized feathers attached to the upper leading end of the wing), sparse black bristly feathers on the carmine crown and malar region (side of the head from the bill to the angle of the jaw), and a dark gray-black wedge-shaped patch on the nape.  The common name ""whooping crane"" probably originated from the loud, single-note vocalization given repeatedly by the birds when they are alarmed. Whooping cranes are a long-lived species; current estimates suggest a maximum longevity in the wild of at least 30 years.

Whooping cranes currently exist in the wild at 3 locations and in captivity at 12 sites. The July 2010 total wild population was estimated at 383.  There is only one self-sustaining wild population, the Aransas-Wood Buffalo National Park population, which nests in Wood Buffalo National Park and adjacent areas in Canada, and winters in coastal marshes in Texas at Aransas.  In addition, there is a small captive-raised, non-migratory population in central Florida, and a small migratory population of individuals introduced beginning in 2001 that migrate between Wisconsin and Florida in an eastern migratory population. The last remaining wild bird in the reintroduced Rocky Mountain Population died in the spring of 2002. The captive population contained 152 birds in July, 2010, with annual production from the Calgary Zoo, International Crane Foundation, Patuxent Wildlife Research Center, Audubon Species Survival Center, and the San Antonio Zoo. The total population of wild and captive whooping cranes in July, 2010, was 535.
The species historical range included Alabama, Arkansas, Colorado, Florida, Georgia, Idaho, Illinois, Indiana, Iowa, Kansas, Kentucky, Louisiana, Michigan, Minnesota, Mississippi, Missouri, Montana, Nebraska, New Mexico, North Carolina, North Dakota, Ohio, Oklahoma, South Carolina, South Dakota, Tennessee, Texas, Utah, Virginia, West Virginia, Wisconsin, Wyoming. See below for information about where the species is known or believed to occur."
85,https://ecos.fws.gov/ecp/species/3789,Clubshell,Indiana,https://ecos.fws.gov/docs/species_images/doc3761-250px-thumbnail.jpg,Endangered,,"General InformationThe clubshell is a small to medium size (up to 3 inches long) freshwater mussel that was listed as endangered, without critical habitat, in 1993 (58 FR 5638-5642). Its shell exterior is yellow to brown with bright green blotchy rays and shell interior is typically white. The shell is wedge shaped and solid, with a pointed and fairly high umbo.The species historical range included Alabama, Illinois, Indiana, Kentucky, Michigan, Ohio, Pennsylvania, Tennessee, West Virginia. See below for information about where the species is known or believed to occur."
86,https://ecos.fws.gov/ecp/species/4822,Fanshell,Indiana,https://ecos.fws.gov/docs/species_images/doc3751-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Alabama, Illinois, Indiana, Kentucky, Ohio, Pennsylvania, Tennessee, Virginia, West Virginia. See below for information about where the species is known or believed to occur."
87,https://ecos.fws.gov/ecp/species/2780,Fat pocketbook,Indiana,https://ecos.fws.gov/docs/species_images/doc4985-250px-thumbnail.jpg,Endangered,,"General InformationThe species historical range included Arkansas, Illinois, Indiana, Iowa, Kentucky, Mississippi, Missouri, Ohio. See below for information about where the species is known or believed to occur."
88,https://ecos.fws.gov/ecp/species/9880,Longsolid,Indiana,,,Threatened,General Information
